id,INCOMING_DTTM,score_risco,abriu_rdr_48h
3742,2025-09-04,25.2,0
4294,2025-09-04,4.9,0
3755,2025-09-04,5.2,0
2982,2025-09-04,24.8,0
4294,2025-09-04,7.5,0
3755,2025-09-04,5.4,0
227,2025-09-04,12.4,0
1994,2025-09-04,32.5,1
2128,2025-09-04,43.1,0
3754,2025-09-04,27.3,0
972,2025-09-04,22.9,0
1656,2025-09-04,37.9,0
4348,2025-09-04,28.0,0
1939,2025-09-04,96.7,1
1657,2025-09-04,20.7,0
1474,2025-09-04,9.8,0
1474,2025-09-04,14.6,0
4412,2025-09-04,9.9,0
5198,2025-09-04,12.8,0
5228,2025-09-04,20.3,0
4413,2025-09-04,32.6,0
5261,2025-09-04,14.2,0
967,2025-09-04,43.3,0
3804,2025-09-04,11.7,0
3689,2025-09-04,96.6,1
5121,2025-09-04,96.8,1
1013,2025-09-04,30.8,0
5309,2025-09-04,96.6,1
1436,2025-09-04,96.8,1
4897,2025-09-04,32.2,1
222,2025-09-04,96.5,1
5301,2025-09-04,23.3,0
2572,2025-09-04,96.9,1
222,2025-09-04,55.4,1
5113,2025-09-04,96.6,1
4385,2025-09-04,30.3,0
222,2025-09-04,43.1,1
222,2025-09-04,44.1,1
4300,2025-09-04,9.0,0
4390,2025-09-04,3.1,0
2612,2025-09-04,96.8,1
1664,2025-09-04,43.3,0
271,2025-09-04,20.0,0
3739,2025-09-04,95.9,1
1002,2025-09-04,94.3,1
5305,2025-09-04,29.0,1
3052,2025-09-04,29.0,0
3022,2025-09-04,9.9,0
5329,2025-09-04,22.7,0
2629,2025-09-04,95.7,1
5309,2025-09-04,46.5,1
3778,2025-09-04,20.7,0
4308,2025-09-04,18.3,0
5224,2025-09-04,43.5,1
4401,2025-09-04,3.4,0
316,2025-09-04,96.6,1
5224,2025-09-04,27.4,1
5224,2025-09-04,27.2,1
1678,2025-09-04,19.4,0
86,2025-09-04,27.6,0
5152,2025-09-04,33.4,0
619,2025-09-04,40.4,0
3021,2025-09-04,24.6,1
1000,2025-09-04,96.1,1
5305,2025-09-04,46.4,1
5301,2025-09-04,20.7,0
1286,2025-09-04,31.1,1
2638,2025-09-04,28.3,0
3986,2025-09-04,38.1,0
5180,2025-09-04,20.1,0
4102,2025-09-04,31.8,0
736,2025-09-04,16.8,0
736,2025-09-04,19.7,0
1876,2025-09-04,38.1,0
2073,2025-09-04,34.8,1
3984,2025-09-04,4.0,0
4120,2025-09-04,41.6,0
4844,2025-09-04,57.0,1
4844,2025-09-04,96.4,1
714,2025-09-04,30.8,0
714,2025-09-04,23.0,0
4827,2025-09-04,18.8,0
714,2025-09-04,24.2,0
1286,2025-09-04,41.0,1
3965,2025-09-04,20.2,0
5266,2025-09-04,26.6,1
5097,2025-09-04,21.9,0
5266,2025-09-04,38.1,1
5266,2025-09-04,44.3,1
5097,2025-09-04,20.0,0
1595,2025-09-04,55.5,1
845,2025-09-04,40.8,0
2912,2025-09-04,13.9,1
4853,2025-09-04,11.7,0
1595,2025-09-04,41.7,1
1595,2025-09-04,93.3,1
4153,2025-09-04,22.5,0
5223,2025-09-04,4.1,0
4102,2025-09-04,20.7,0
744,2025-09-04,23.9,0
5308,2025-09-04,26.6,0
2790,2025-09-04,39.2,0
2799,2025-09-04,3.1,0
4068,2025-09-04,8.6,0
4068,2025-09-04,8.6,0
2799,2025-09-04,3.1,0
768,2025-09-04,20.6,1
768,2025-09-04,95.9,1
5216,2025-09-04,44.3,0
5216,2025-09-04,46.6,0
5216,2025-09-04,26.6,0
2785,2025-09-04,96.8,1
2783,2025-09-04,18.0,0
2073,2025-09-04,23.1,1
2783,2025-09-04,30.7,0
1556,2025-09-04,15.9,0
5218,2025-09-04,10.1,0
266,2025-09-04,96.4,1
4078,2025-09-04,5.2,0
2782,2025-09-04,56.2,0
5093,2025-09-04,35.4,0
5093,2025-09-04,23.9,0
265,2025-09-04,18.6,0
5273,2025-09-04,93.2,1
5273,2025-09-04,43.1,1
2891,2025-09-04,17.8,0
749,2025-09-04,2.6,0
1528,2025-09-04,23.4,0
1556,2025-09-04,9.4,0
851,2025-09-04,6.1,0
2065,2025-09-04,96.2,1
705,2025-09-04,16.8,0
927,2025-09-04,96.3,1
1490,2025-09-04,16.2,1
1490,2025-09-04,19.5,1
928,2025-09-04,34.6,0
3847,2025-09-04,12.1,0
3847,2025-09-04,13.4,0
2951,2025-09-04,95.6,1
2951,2025-09-04,24.6,1
668,2025-09-04,8.8,0
2957,2025-09-04,30.1,0
656,2025-09-04,96.5,1
1630,2025-09-04,32.4,0
5200,2025-09-04,23.5,1
927,2025-09-04,38.9,1
5200,2025-09-04,35.5,1
944,2025-09-04,36.1,0
235,2025-09-04,25.4,0
5263,2025-09-04,25.4,0
3822,2025-09-04,6.7,0
5263,2025-09-04,28.9,0
5199,2025-09-04,32.5,0
1639,2025-09-04,96.8,1
78,2025-09-04,22.4,0
959,2025-09-04,21.7,0
4265,2025-09-04,96.3,1
4266,2025-09-04,29.2,0
78,2025-09-04,28.8,0
4266,2025-09-04,24.5,0
5025,2025-09-04,44.9,1
5283,2025-09-04,21.1,0
1622,2025-09-04,96.6,1
4211,2025-09-04,25.8,0
1512,2025-09-04,34.8,0
2715,2025-09-04,14.6,0
3937,2025-09-04,34.9,0
854,2025-09-04,15.3,1
854,2025-09-04,31.5,1
854,2025-09-04,96.1,1
4859,2025-09-04,9.9,0
4859,2025-09-04,9.6,0
2715,2025-09-04,17.6,0
2705,2025-09-04,14.1,0
700,2025-09-04,96.0,1
2099,2025-09-04,96.7,1
2705,2025-09-04,5.8,0
5180,2025-09-04,19.5,0
4860,2025-09-04,16.6,0
4182,2025-09-04,3.3,0
1506,2025-09-04,22.9,1
1506,2025-09-04,24.3,1
5309,2025-09-04,38.3,1
41,2025-09-04,5.8,0
5206,2025-09-04,31.7,0
3880,2025-09-04,96.6,1
4200,2025-09-04,45.3,0
3875,2025-09-04,7.6,0
3875,2025-09-04,5.2,0
1906,2025-09-04,96.9,1
3863,2025-09-04,95.8,1
3863,2025-09-04,43.0,1
3863,2025-09-04,48.4,1
4752,2025-09-04,19.8,0
4873,2025-09-04,32.1,0
3739,2025-09-04,41.0,1
543,2025-09-04,96.3,1
4503,2025-09-04,96.3,1
1169,2025-09-04,37.7,0
1174,2025-09-04,96.4,1
3373,2025-09-04,30.0,0
2388,2025-09-04,46.4,1
2388,2025-09-04,95.9,1
4969,2025-09-04,94.5,1
169,2025-09-04,27.2,1
3489,2025-09-04,22.9,0
5175,2025-09-04,40.0,1
3147,2025-09-04,2.0,0
1777,2025-09-04,6.3,0
4508,2025-09-04,30.5,1
166,2025-09-04,97.9,1
2255,2025-09-04,49.3,1
166,2025-09-04,78.7,1
4607,2025-09-04,20.2,0
4607,2025-09-04,12.8,0
4956,2025-09-04,95.8,1
1248,2025-09-04,34.3,0
4938,2025-09-04,23.5,0
4938,2025-09-04,22.8,0
4510,2025-09-04,20.2,0
3390,2025-09-04,23.8,0
4508,2025-09-04,24.0,1
4483,2025-09-04,96.4,1
4607,2025-09-04,20.4,0
2287,2025-09-04,14.2,0
4685,2025-09-04,12.1,0
5129,2025-09-04,30.2,0
175,2025-09-04,8.1,0
4998,2025-09-04,30.9,0
4477,2025-09-04,33.5,1
4961,2025-09-04,95.9,1
4477,2025-09-04,95.6,1
2416,2025-09-04,11.1,0
3546,2025-09-04,43.6,0
4481,2025-09-04,23.5,0
3195,2025-09-04,96.9,1
2416,2025-09-04,12.6,0
4966,2025-09-04,96.2,1
353,2025-09-04,20.0,0
4608,2025-09-04,7.1,0
3534,2025-09-04,7.0,0
4481,2025-09-04,31.7,0
4481,2025-09-04,22.8,0
1901,2025-09-04,5.4,0
5166,2025-09-04,42.7,0
1262,2025-09-04,32.6,0
4481,2025-09-04,20.7,0
5175,2025-09-04,41.4,1
1262,2025-09-04,28.3,0
3223,2025-09-04,96.2,1
5022,2025-09-04,4.4,0
4665,2025-09-04,33.9,1
2325,2025-09-04,37.1,0
466,2025-09-04,26.9,0
1809,2025-09-04,32.2,1
3443,2025-09-04,36.8,0
5251,2025-09-04,25.4,1
1999,2025-09-04,18.9,0
5251,2025-09-04,95.5,1
5251,2025-09-04,39.6,1
1210,2025-09-04,40.3,0
5295,2025-09-04,27.2,0
4577,2025-09-04,13.1,0
3427,2025-09-04,34.3,0
1337,2025-09-04,19.7,0
5173,2025-09-04,21.8,1
4554,2025-09-04,97.0,1
3420,2025-09-04,15.1,0
4557,2025-09-04,7.7,0
1338,2025-09-04,28.4,0
5251,2025-09-04,25.0,1
1999,2025-09-04,11.1,0
4949,2025-09-04,15.1,0
4949,2025-09-04,15.3,0
4949,2025-09-04,14.7,0
4949,2025-09-04,13.4,0
2349,2025-09-04,96.3,1
3420,2025-09-04,16.0,0
4568,2025-09-04,33.6,0
3184,2025-09-04,10.7,0
5134,2025-09-04,9.9,0
5134,2025-09-04,5.9,0
466,2025-09-04,28.5,0
2377,2025-09-04,39.0,0
4521,2025-09-04,38.9,0
3207,2025-09-04,14.9,0
4521,2025-09-04,24.5,0
3207,2025-09-04,16.2,0
1809,2025-09-04,96.6,1
1955,2025-09-04,97.0,1
3481,2025-09-04,11.1,0
3481,2025-09-04,17.1,0
132,2025-09-04,13.8,0
3399,2025-09-04,50.2,0
1809,2025-09-04,42.1,1
132,2025-09-04,14.1,0
4948,2025-09-04,33.6,0
1356,2025-09-04,2.7,0
1185,2025-09-04,17.5,0
419,2025-09-04,15.2,0
1356,2025-09-04,2.7,0
1186,2025-09-04,37.1,0
2377,2025-09-04,31.6,0
2374,2025-09-04,45.0,0
5173,2025-09-04,10.2,1
5173,2025-09-04,20.2,1
3456,2025-09-04,27.2,1
4510,2025-09-04,18.9,0
5129,2025-09-04,26.2,0
1337,2025-09-04,9.5,0
4930,2025-09-04,25.0,1
382,2025-09-04,96.1,1
1416,2025-09-04,33.5,0
496,2025-09-04,32.3,1
5188,2025-09-04,93.2,1
1410,2025-09-04,96.2,1
5188,2025-09-04,47.4,1
390,2025-09-04,46.5,1
390,2025-09-04,96.1,1
1967,2025-09-04,18.0,0
2043,2025-09-04,29.9,0
5188,2025-09-04,39.5,1
5188,2025-09-04,31.8,1
3243,2025-09-04,97.4,1
1266,2025-09-04,22.2,0
4456,2025-09-04,16.1,0
24,2025-09-04,6.3,0
199,2025-09-04,22.9,1
1308,2025-09-04,38.1,0
199,2025-09-04,95.1,1
3267,2025-09-04,95.9,1
3267,2025-09-04,18.2,1
4430,2025-09-04,19.0,0
3639,2025-09-04,5.7,0
2043,2025-09-04,23.5,0
3662,2025-09-04,13.5,0
2551,2025-09-04,96.7,1
3078,2025-09-04,96.6,1
3074,2025-09-04,32.2,1
3074,2025-09-04,34.3,1
3086,2025-09-04,31.0,0
3653,2025-09-04,96.6,1
107,2025-09-04,41.4,0
2237,2025-09-04,49.0,0
354,2025-09-04,27.8,0
142,2025-09-04,25.3,1
1282,2025-09-04,96.9,1
1081,2025-09-04,32.2,0
1997,2025-09-04,39.9,0
2557,2025-09-04,96.9,1
2488,2025-09-04,95.6,1
3279,2025-09-04,96.3,1
2467,2025-09-04,51.7,0
4430,2025-09-04,6.7,0
2488,2025-09-04,23.8,1
4456,2025-09-04,13.0,0
3279,2025-09-04,31.0,1
1105,2025-09-04,29.4,0
3582,2025-09-04,23.0,0
3297,2025-09-04,10.4,0
3307,2025-09-04,19.2,0
1885,2025-09-04,96.6,1
2255,2025-09-04,96.6,1
3126,2025-09-04,28.2,0
4665,2025-09-04,20.8,1
2144,2025-09-04,30.0,0
4476,2025-09-04,36.4,0
4665,2025-09-04,19.5,1
4665,2025-09-04,33.4,1
4476,2025-09-04,33.9,0
2422,2025-09-04,21.2,0
351,2025-09-04,8.8,0
1288,2025-09-04,8.6,0
3686,2025-09-04,18.4,0
3686,2025-09-04,17.6,0
1376,2025-09-04,22.9,0
2569,2025-09-04,6.7,0
496,2025-09-04,24.6,1
4930,2025-09-04,28.3,1
4930,2025-09-04,29.1,1
1286,2025-09-04,96.5,1
1056,2025-09-04,10.9,0
4965,2025-09-04,3.3,0
3058,2025-09-04,38.1,0
180,2025-09-04,38.0,0
5328,2025-09-04,33.0,0
1108,2025-09-04,28.9,0
4458,2025-09-04,26.0,0
2444,2025-09-04,16.4,0
5125,2025-09-04,96.3,1
1119,2025-09-04,40.8,1
1119,2025-09-04,96.2,1
5009,2025-09-04,12.6,0
1056,2025-09-04,9.6,0
4965,2025-09-04,2.3,0
1994,2025-09-04,95.1,1
4965,2025-09-04,3.3,0
3588,2025-09-04,4.2,0
5009,2025-09-04,11.1,0
1288,2025-09-04,8.6,0
5298,2025-09-05,40.2,0
4679,2025-09-05,61.3,1
4155,2025-09-05,41.6,0
273,2025-09-05,25.1,0
273,2025-09-05,25.3,0
1855,2025-09-05,96.5,1
5215,2025-09-05,21.1,0
707,2025-09-05,23.2,0
4651,2025-09-05,32.3,1
2331,2025-09-05,12.2,0
4155,2025-09-05,27.3,0
4679,2025-09-05,96.1,1
4577,2025-09-05,4.5,1
2333,2025-09-05,96.8,1
4651,2025-09-05,18.0,1
420,2025-09-05,10.4,0
707,2025-09-05,36.7,0
5298,2025-09-05,36.4,0
4638,2025-09-05,11.7,0
2073,2025-09-05,96.0,1
2073,2025-09-05,23.3,1
5187,2025-09-05,2.8,0
1994,2025-09-05,17.5,0
5334,2025-09-05,10.7,0
4788,2025-09-05,43.1,0
5334,2025-09-05,10.5,0
5332,2025-09-05,29.7,0
4782,2025-09-05,16.3,0
4096,2025-09-05,56.9,0
2766,2025-09-05,96.9,1
749,2025-09-05,2.7,0
5273,2025-09-05,43.3,0
2073,2025-09-05,25.5,1
2073,2025-09-05,35.3,1
4665,2025-09-05,21.2,1
4665,2025-09-05,96.5,1
420,2025-09-05,13.6,0
2031,2025-09-05,12.9,0
1819,2025-09-05,96.8,1
273,2025-09-05,26.8,0
4073,2025-09-05,14.4,0
5308,2025-09-05,26.5,0
375,2025-09-05,96.9,1
750,2025-09-05,27.1,0
4,2025-09-05,24.5,0
2787,2025-09-05,96.3,1
1578,2025-09-05,10.7,0
4153,2025-09-05,44.7,1
4606,2025-09-05,64.2,1
714,2025-09-05,24.6,0
4606,2025-09-05,96.8,1
288,2025-09-05,36.9,0
288,2025-09-05,37.7,0
1578,2025-09-05,21.3,0
1578,2025-09-05,19.8,0
5187,2025-09-05,3.8,0
4665,2025-09-05,36.5,1
2665,2025-09-05,9.1,0
5295,2025-09-05,28.3,0
5301,2025-09-05,23.9,0
2227,2025-09-05,96.7,1
2455,2025-09-05,6.3,0
1746,2025-09-05,40.6,1
2625,2025-09-05,9.3,0
2625,2025-09-05,18.2,0
4457,2025-09-05,8.8,0
1749,2025-09-05,37.7,0
4465,2025-09-05,29.0,0
2625,2025-09-05,9.7,0
2625,2025-09-05,18.5,0
2035,2025-09-05,30.2,0
5301,2025-09-05,14.1,0
2628,2025-09-05,19.2,0
1757,2025-09-05,96.8,1
2227,2025-09-05,56.1,1
625,2025-09-05,24.6,0
4294,2025-09-05,4.9,0
496,2025-09-05,95.5,1
4685,2025-09-05,11.8,0
4685,2025-09-05,13.2,0
4286,2025-09-05,97.0,1
5129,2025-09-05,39.9,0
2416,2025-09-05,13.0,0
1650,2025-09-05,20.6,0
1650,2025-09-05,14.0,0
500,2025-09-05,23.2,0
635,2025-09-05,32.5,0
1676,2025-09-05,51.3,1
1676,2025-09-05,96.5,1
5121,2025-09-05,96.7,1
4413,2025-09-05,33.2,0
2569,2025-09-05,2.9,0
536,2025-09-05,28.8,0
4401,2025-09-05,3.4,0
565,2025-09-05,23.7,0
568,2025-09-05,46.4,0
4391,2025-09-05,24.0,0
4705,2025-09-05,4.3,0
5193,2025-09-05,10.9,0
4719,2025-09-05,16.3,0
1944,2025-09-05,55.8,1
4430,2025-09-05,11.4,0
2241,2025-09-05,14.0,0
4383,2025-09-05,4.0,0
2581,2025-09-05,33.9,0
4376,2025-09-05,13.9,0
2499,2025-09-05,96.1,1
4340,2025-09-05,96.5,1
4703,2025-09-05,27.4,0
4703,2025-09-05,24.8,0
4728,2025-09-05,11.9,0
4728,2025-09-05,10.7,0
4333,2025-09-05,96.8,1
2472,2025-09-05,30.2,0
4329,2025-09-05,94.9,1
1944,2025-09-05,44.6,1
5198,2025-09-05,20.9,0
640,2025-09-05,3.4,0
4269,2025-09-05,95.9,1
5204,2025-09-05,95.5,1
4207,2025-09-05,95.8,1
4521,2025-09-05,24.8,0
4207,2025-09-05,52.4,1
4207,2025-09-05,43.7,1
1994,2025-09-05,25.1,0
2678,2025-09-05,52.5,1
677,2025-09-05,27.6,0
677,2025-09-05,41.4,0
2678,2025-09-05,95.8,1
2686,2025-09-05,18.3,0
5134,2025-09-05,6.1,0
1626,2025-09-05,54.2,0
679,2025-09-05,13.7,0
5134,2025-09-05,6.4,0
5134,2025-09-05,11.3,0
5134,2025-09-05,10.1,0
41,2025-09-05,5.7,0
694,2025-09-05,5.7,0
5180,2025-09-05,18.6,0
696,2025-09-05,30.2,0
696,2025-09-05,25.6,0
5315,2025-09-05,94.6,1
2703,2025-09-05,27.3,0
2703,2025-09-05,25.4,0
295,2025-09-05,3.2,0
1615,2025-09-05,97.0,1
4766,2025-09-05,97.5,1
5102,2025-09-05,40.9,1
4766,2025-09-05,62.2,1
353,2025-09-05,5.2,0
353,2025-09-05,5.3,0
353,2025-09-05,19.6,0
1642,2025-09-05,96.8,1
4253,2025-09-05,52.1,0
5301,2025-09-05,21.1,0
650,2025-09-05,11.1,0
4249,2025-09-05,7.9,0
4481,2025-09-05,23.3,0
1630,2025-09-05,34.8,0
37,2025-09-05,9.7,0
651,2025-09-05,20.3,0
5200,2025-09-05,29.1,1
658,2025-09-05,44.7,1
5200,2025-09-05,95.5,1
5200,2025-09-05,23.7,1
662,2025-09-05,26.4,0
2007,2025-09-05,26.3,0
5102,2025-09-05,29.0,1
4508,2025-09-05,31.0,1
4508,2025-09-05,40.1,1
4508,2025-09-05,95.5,1
4766,2025-09-05,38.3,1
668,2025-09-05,9.1,0
4766,2025-09-05,33.6,1
1789,2025-09-05,50.1,0
5133,2025-09-05,96.3,1
2353,2025-09-05,18.7,0
1918,2025-09-05,19.6,0
3965,2025-09-05,21.3,0
3602,2025-09-05,15.3,0
963,2025-09-05,17.5,0
1356,2025-09-05,2.7,0
5312,2025-09-05,39.9,1
3481,2025-09-05,18.8,0
3481,2025-09-05,11.3,0
2121,2025-09-05,96.4,1
1356,2025-09-05,2.7,0
1356,2025-09-05,6.0,0
4938,2025-09-05,24.0,0
2203,2025-09-05,5.7,0
972,2025-09-05,20.1,0
2182,2025-09-05,14.9,0
3151,2025-09-05,95.5,1
1356,2025-09-05,2.3,0
5305,2025-09-05,95.6,1
2128,2025-09-05,43.0,1
3778,2025-09-05,23.3,0
4890,2025-09-05,18.2,0
3147,2025-09-05,2.0,0
5312,2025-09-05,96.2,1
3767,2025-09-05,24.0,0
169,2025-09-05,46.1,1
169,2025-09-05,95.1,1
2993,2025-09-05,21.2,0
4895,2025-09-05,96.0,1
1002,2025-09-05,8.8,0
2151,2025-09-05,33.7,0
1455,2025-09-05,96.7,1
2982,2025-09-05,25.2,0
3481,2025-09-05,13.0,0
4879,2025-09-05,9.0,0
2121,2025-09-05,47.1,1
1490,2025-09-05,30.3,1
1490,2025-09-05,20.4,1
1490,2025-09-05,21.3,1
921,2025-09-05,28.0,0
921,2025-09-05,29.1,0
2180,2025-09-05,51.8,0
3847,2025-09-05,11.8,0
3847,2025-09-05,13.2,0
4873,2025-09-05,48.4,1
3847,2025-09-05,18.5,0
4949,2025-09-05,13.7,0
158,2025-09-05,32.0,0
3421,2025-09-05,43.7,0
3421,2025-09-05,31.2,0
3439,2025-09-05,13.0,0
937,2025-09-05,61.6,0
5263,2025-09-05,30.1,0
3627,2025-09-05,95.4,1
5025,2025-09-05,97.2,1
5025,2025-09-05,56.4,1
5025,2025-09-05,54.3,1
5025,2025-09-05,48.4,1
1193,2025-09-05,96.3,1
3456,2025-09-05,95.9,1
3813,2025-09-05,96.7,1
3813,2025-09-05,54.6,1
234,2025-09-05,10.4,0
1356,2025-09-05,3.6,0
3481,2025-09-05,9.3,0
4896,2025-09-05,75.0,1
3513,2025-09-05,96.5,1
4896,2025-09-05,74.7,1
4896,2025-09-05,76.6,1
1375,2025-09-05,44.7,1
1035,2025-09-05,24.0,1
5175,2025-09-05,93.0,1
1036,2025-09-05,19.0,0
179,2025-09-05,16.9,0
179,2025-09-05,14.1,0
1885,2025-09-05,48.3,0
5022,2025-09-05,3.6,0
5022,2025-09-05,4.3,0
5228,2025-09-05,20.6,0
5022,2025-09-05,4.3,0
5009,2025-09-05,13.8,0
3686,2025-09-05,18.7,1
3678,2025-09-05,20.4,0
5175,2025-09-05,41.6,1
5009,2025-09-05,11.3,0
199,2025-09-05,23.3,0
1060,2025-09-05,24.8,0
195,2025-09-05,8.0,0
3074,2025-09-05,33.1,1
3074,2025-09-05,96.5,1
3113,2025-09-05,15.0,1
3083,2025-09-05,28.4,0
3113,2025-09-05,24.0,1
3113,2025-09-05,8.7,1
1077,2025-09-05,96.3,1
4925,2025-09-05,43.0,1
4925,2025-09-05,55.1,1
1090,2025-09-05,46.8,0
4930,2025-09-05,28.8,1
4976,2025-09-05,8.5,0
4930,2025-09-05,29.7,1
1375,2025-09-05,95.8,1
4896,2025-09-05,72.6,1
2151,2025-09-05,35.2,0
5224,2025-09-05,17.4,1
5178,2025-09-05,18.8,0
5224,2025-09-05,28.7,1
5224,2025-09-05,44.5,1
5224,2025-09-05,92.8,1
4897,2025-09-05,96.5,1
1901,2025-09-05,9.5,0
5224,2025-09-05,28.3,1
1364,2025-09-05,42.0,1
3534,2025-09-05,7.3,0
3021,2025-09-05,95.5,1
1364,2025-09-05,54.4,1
3534,2025-09-05,7.7,0
213,2025-09-05,31.2,0
3137,2025-09-05,96.1,1
3744,2025-09-05,81.2,1
3539,2025-09-05,11.3,0
1142,2025-09-05,96.7,1
3137,2025-09-05,28.4,1
3137,2025-09-05,47.1,1
3744,2025-09-05,81.9,1
3555,2025-09-05,11.2,0
1023,2025-09-05,49.5,1
3137,2025-09-05,38.3,1
4998,2025-09-05,31.5,0
175,2025-09-05,23.8,0
4068,2025-09-05,14.6,0
4930,2025-09-05,95.7,1
1490,2025-09-05,97.6,1
5251,2025-09-05,25.7,0
1263,2025-09-05,21.3,0
3358,2025-09-05,13.2,0
2893,2025-09-05,47.1,1
4965,2025-09-05,3.3,0
4965,2025-09-05,3.3,0
806,2025-09-05,34.8,0
2893,2025-09-05,52.0,1
3358,2025-09-05,12.7,0
2893,2025-09-05,95.9,1
5266,2025-09-05,26.5,1
809,2025-09-05,25.2,0
809,2025-09-05,26.1,0
3400,2025-09-05,14.0,0
3984,2025-09-05,3.2,0
3984,2025-09-05,4.1,0
5266,2025-09-05,95.5,1
5266,2025-09-05,38.8,1
1262,2025-09-05,38.8,0
1262,2025-09-05,20.9,0
3973,2025-09-05,64.8,1
136,2025-09-05,32.9,0
3965,2025-09-05,19.2,0
3965,2025-09-05,29.1,0
2166,2025-09-05,96.3,1
259,2025-09-05,96.4,1
3962,2025-09-05,28.0,1
4853,2025-09-05,12.3,0
2912,2025-09-05,7.1,1
1264,2025-09-05,96.8,1
2912,2025-09-05,13.3,1
1534,2025-09-05,97.2,1
3350,2025-09-05,35.0,0
4068,2025-09-05,14.6,0
3324,2025-09-05,33.1,1
1571,2025-09-05,2.1,0
4068,2025-09-05,23.5,0
2799,2025-09-05,3.0,0
3324,2025-09-05,95.9,1
2811,2025-09-05,45.2,1
2811,2025-09-05,53.2,1
142,2025-09-05,96.1,1
2811,2025-09-05,96.5,1
773,2025-09-05,47.4,0
269,2025-09-05,26.1,0
5216,2025-09-05,26.5,1
142,2025-09-05,25.8,1
1283,2025-09-05,3.1,0
5218,2025-09-05,10.3,0
4814,2025-09-05,96.4,1
2842,2025-09-05,45.7,0
4818,2025-09-05,95.2,1
2875,2025-09-05,10.9,0
1280,2025-09-05,60.1,0
788,2025-09-05,96.7,1
3341,2025-09-05,59.0,0
4018,2025-09-05,12.1,0
2891,2025-09-05,20.2,0
2891,2025-09-05,17.5,0
2891,2025-09-05,18.1,0
3350,2025-09-05,35.5,0
2912,2025-09-05,14.1,1
1413,2025-09-05,17.6,0
3906,2025-09-05,6.0,0
5173,2025-09-05,95.4,1
5173,2025-09-05,20.6,1
3204,2025-09-05,9.5,0
1983,2025-09-05,16.1,0
5223,2025-09-05,4.2,0
4957,2025-09-05,30.5,1
3207,2025-09-05,36.3,1
2100,2025-09-05,12.2,1
1492,2025-09-05,6.7,0
3207,2025-09-05,18.3,1
885,2025-09-05,39.0,0
2941,2025-09-05,10.1,0
5045,2025-09-05,35.2,0
1506,2025-09-05,95.0,1
3390,2025-09-05,35.4,0
876,2025-09-05,26.1,0
2912,2025-09-05,94.5,1
856,2025-09-05,29.0,0
3931,2025-09-05,44.8,0
5223,2025-09-05,4.0,0
3899,2025-09-05,8.2,0
2912,2025-09-05,13.5,1
1507,2025-09-05,13.9,0
4858,2025-09-05,34.8,0
5173,2025-09-05,17.7,1
4954,2025-09-05,18.9,0
2099,2025-09-05,50.5,0
57,2025-09-05,44.4,0
4859,2025-09-05,10.1,0
3875,2025-09-05,8.1,0
1756,2025-09-06,33.6,0
1765,2025-09-06,17.4,0
3126,2025-09-06,22.1,0
3570,2025-09-06,16.0,0
4636,2025-09-06,15.5,0
3410,2025-09-06,17.0,0
3126,2025-09-06,39.6,0
377,2025-09-06,11.1,0
377,2025-09-06,18.4,0
377,2025-09-06,35.1,0
3410,2025-09-06,16.5,0
4465,2025-09-06,31.7,0
1120,2025-09-06,97.1,1
4475,2025-09-06,24.4,0
3582,2025-09-06,18.9,1
3582,2025-09-06,96.6,1
1120,2025-09-06,24.0,1
2427,2025-09-06,31.2,0
4651,2025-09-06,96.5,1
2443,2025-09-06,40.0,0
3313,2025-09-06,36.8,0
2042,2025-09-06,97.6,1
4577,2025-09-06,96.3,1
4442,2025-09-06,97.1,1
4651,2025-09-06,14.4,1
3616,2025-09-06,97.3,1
3282,2025-09-06,97.7,1
4453,2025-09-06,20.3,0
4453,2025-09-06,19.7,0
4454,2025-09-06,29.5,0
1746,2025-09-06,39.1,1
3113,2025-09-06,96.7,1
2259,2025-09-06,19.9,0
4456,2025-09-06,96.3,1
1330,2025-09-06,31.7,0
1390,2025-09-06,30.3,0
2260,2025-09-06,8.8,0
3405,2025-09-06,97.0,1
1746,2025-09-06,97.5,1
2452,2025-09-06,24.3,0
1329,2025-09-06,97.4,1
3325,2025-09-06,97.5,1
1749,2025-09-06,33.9,0
3410,2025-09-06,9.2,0
2331,2025-09-06,22.9,0
4570,2025-09-06,34.4,0
1770,2025-09-06,96.5,1
3481,2025-09-06,4.8,0
2416,2025-09-06,8.5,0
1900,2025-09-06,59.6,0
3363,2025-09-06,85.0,1
2412,2025-09-06,32.1,0
3207,2025-09-06,17.6,1
4521,2025-09-06,19.7,0
3506,2025-09-06,25.0,0
464,2025-09-06,16.9,0
3363,2025-09-06,84.4,1
4607,2025-09-06,15.1,0
3363,2025-09-06,98.6,1
5293,2025-09-06,22.1,0
1354,2025-09-06,32.6,0
2168,2025-09-06,32.8,0
464,2025-09-06,22.9,0
3147,2025-09-06,2.4,0
3147,2025-09-06,1.6,0
3207,2025-09-06,97.1,1
1356,2025-09-06,8.0,0
1789,2025-09-06,96.6,1
1356,2025-09-06,3.2,0
3207,2025-09-06,16.4,1
5241,2025-09-06,12.4,0
4519,2025-09-06,14.0,0
2377,2025-09-06,28.5,0
3382,2025-09-06,26.7,0
2324,2025-09-06,35.7,0
1862,2025-09-06,97.2,1
2180,2025-09-06,97.1,1
3127,2025-09-06,9.9,0
